transcript_id	gene_id
g25188.t1	g25188
g2519.t1	g2519
g25190.t1	g25190
g25191.t1	g25191
g25192.t1	g25192
g25193.t1	g25193
g25193.t2	g25193
g25193.t3	g25193
g25195.t1	g25195
g25196.t1	g25196
g25199.t1	g25199
g252.t1	g252
g252.t2	g252
g2520.t1	g2520
g25200.t1	g25200
g25201.t1	g25201
g25202.t1	g25202
g25203.t1	g25203
g25204.t1	g25204
g25204.t2	g25204
g25206.t1	g25206
g25207.t1	g25207
g25208.t1	g25208
g25209.t1	g25209
g2521.t1	g2521
g25210.t1	g25210
g25211.t1	g25211
g25212.t1	g25212
g25213.t1	g25213
g25214.t1	g25214
g25215.t1	g25215
g25216.t1	g25216
g25217.t1	g25217
g2522.t1	g2522
g25224.t1	g25224
g25228.t1	g25228
g25228.t2	g25228
g25229.t1	g25229
g2523.t1	g2523
g25230.t1	g25230
g25230.t2	g25230
g25230.t3	g25230
g25231.t1	g25231
g25232.t1	g25232
g25233.t1	g25233
g25234.t1	g25234
g25235.t1	g25235
g25240.t1	g25240
g25241.t1	g25241
g25242.t1	g25242
g25243.t1	g25243
g25244.t1	g25244
g25245.t1	g25245
g25246.t1	g25246
g25247.t1	g25247
g25248.t1	g25248
g25249.t1	g25249
g2525.t1	g2525
g25250.t1	g25250
g25251.t1	g25251
g25252.t1	g25252
g25253.t1	g25253
g25254.t1	g25254
g25255.t1	g25255
g25256.t1	g25256
g25257.t1	g25257
g25258.t1	g25258
g25258.t2	g25258
g25259.t1	g25259
g2526.t1	g2526
g25260.t1	g25260
g25261.t1	g25261
g2527.t1	g2527
g25270.t1	g25270
g25271.t1	g25271
g25272.t1	g25272
g25273.t1	g25273
g25274.t1	g25274
g25275.t1	g25275
g25276.t1	g25276
g25277.t1	g25277
g25279.t1	g25279
g25280.t1	g25280
g25281.t1	g25281
g25283.t1	g25283
g25284.t1	g25284
g25288.t1	g25288
g25291.t1	g25291
g25292.t1	g25292
g25293.t1	g25293
g25294.t1	g25294
g25295.t1	g25295
g25296.t1	g25296
g25297.t1	g25297
g25299.t1	g25299
g253.t1	g253
g25300.t1	g25300
g25300.t2	g25300
g25303.t1	g25303
g25304.t1	g25304
g25305.t1	g25305
g25305.t2	g25305
g25305.t3	g25305
g25305.t4	g25305
g25307.t1	g25307
g25308.t1	g25308
g25309.t1	g25309
g2531.t1	g2531
g25310.t1	g25310
g25311.t1	g25311
g25312.t1	g25312
g25313.t1	g25313
g25314.t1	g25314
g25315.t1	g25315
g25316.t1	g25316
g25318.t1	g25318
g25319.t1	g25319
g25320.t1	g25320
g25325.t1	g25325
g2533.t1	g2533
g25331.t1	g25331
g25332.t1	g25332
g25333.t1	g25333
g25334.t1	g25334
g25335.t1	g25335
g25335.t2	g25335
g25336.t1	g25336
g25337.t1	g25337
g25337.t2	g25337
g25338.t1	g25338
g25339.t1	g25339
g2534.t1	g2534
g25340.t1	g25340
g25347.t1	g25347
g25347.t2	g25347
g25348.t1	g25348
g25349.t1	g25349
g2535.t1	g2535
g25350.t1	g25350
g25357.t1	g25357
g2536.t1	g2536
g25363.t1	g25363
g25364.t1	g25364
g25365.t1	g25365
g25366.t1	g25366
g25367.t1	g25367
g25367.t2	g25367
g25367.t3	g25367
g25368.t1	g25368
g25369.t1	g25369
g2537.t1	g2537
g25372.t1	g25372
g25373.t1	g25373
g25374.t1	g25374
g25386.t1	g25386
g25389.t1	g25389
g2539.t1	g2539
g25390.t1	g25390
g25390.t2	g25390
g25391.t1	g25391
g25392.t1	g25392
g25394.t1	g25394
g25394.t2	g25394
g25395.t1	g25395
g25396.t1	g25396
g25397.t1	g25397
g25398.t1	g25398
g25399.t1	g25399
g254.t1	g254
g254.t2	g254
g25400.t1	g25400
g25409.t1	g25409
g25412.t1	g25412
g25413.t1	g25413
g25414.t1	g25414
g25415.t1	g25415
g25417.t1	g25417
g25419.t1	g25419
g25420.t1	g25420
g25421.t1	g25421
g25423.t1	g25423
g25425.t1	g25425
g25428.t1	g25428
g25429.t1	g25429
g2543.t1	g2543
g25430.t1	g25430
g25431.t1	g25431
g25432.t1	g25432
g25433.t1	g25433
g25433.t2	g25433
g25434.t1	g25434
g25437.t1	g25437
g25438.t1	g25438
g2544.t1	g2544
g25440.t1	g25440
g25443.t1	g25443
g25444.t1	g25444
g25445.t1	g25445
g25446.t1	g25446
g25451.t1	g25451
g25452.t1	g25452
g25453.t1	g25453
g25454.t1	g25454
g25455.t1	g25455
g25456.t1	g25456
g25458.t1	g25458
g2546.t1	g2546
g25463.t1	g25463
g25465.t1	g25465
g25466.t1	g25466
g25469.t1	g25469
g25469.t2	g25469
g2547.t1	g2547
g2547.t2	g2547
g25470.t1	g25470
g25471.t1	g25471
g25472.t1	g25472
g25475.t1	g25475
g25476.t1	g25476
g25477.t1	g25477
g25478.t1	g25478
g2548.t1	g2548
g25482.t1	g25482
g25483.t1	g25483
g25487.t1	g25487
g25488.t1	g25488
g2549.t1	g2549
g25492.t1	g25492
g25496.t1	g25496
g25497.t1	g25497
g25498.t1	g25498
g255.t1	g255
g2550.t1	g2550
g25501.t1	g25501
g25504.t1	g25504
g25505.t1	g25505
g25506.t1	g25506
g25508.t1	g25508
g25509.t1	g25509
g2551.t1	g2551
g25510.t1	g25510
g2552.t1	g2552
g25527.t1	g25527
g2553.t1	g2553
g2554.t1	g2554
g25540.t1	g25540
g25548.t1	g25548
g25549.t1	g25549
g2555.t1	g2555
g25551.t1	g25551
g25552.t1	g25552
g25554.t1	g25554
g2556.t1	g2556
g25562.t1	g25562
g25564.t1	g25564
g25564.t2	g25564
g25566.t1	g25566
g25567.t1	g25567
g25568.t1	g25568
g25569.t1	g25569
g25589.t1	g25589
g25591.t1	g25591
g25592.t1	g25592
g25595.t1	g25595
g25599.t1	g25599
g256.t1	g256
g2560.t1	g2560
g25600.t1	g25600
g25600.t2	g25600
g25602.t1	g25602
g25603.t1	g25603
g25604.t1	g25604
g25606.t1	g25606
g25610.t1	g25610
g25612.t1	g25612
g25613.t1	g25613
g25614.t1	g25614
g25615.t1	g25615
g25616.t1	g25616
g25617.t1	g25617
g25618.t1	g25618
g25618.t2	g25618
g25618.t3	g25618
g25619.t1	g25619
g25619.t2	g25619
g25621.t1	g25621
g25622.t1	g25622
g25623.t1	g25623
g25625.t1	g25625
g25627.t1	g25627
g25628.t1	g25628
g25629.t1	g25629
g2563.t1	g2563
g25630.t1	g25630
g25631.t1	g25631
g25632.t1	g25632
g25633.t1	g25633
g25634.t1	g25634
g25640.t1	g25640
g25641.t1	g25641
g25642.t1	g25642
g25644.t1	g25644
g25648.t1	g25648
g25649.t1	g25649
g25653.t1	g25653
g25654.t1	g25654
g25655.t1	g25655
g25655.t2	g25655
g25657.t1	g25657
g25658.t1	g25658
g25659.t1	g25659
g2566.t1	g2566
g25660.t1	g25660
g25663.t1	g25663
g25664.t1	g25664
g25664.t2	g25664
g25665.t1	g25665
g25666.t1	g25666
g25667.t1	g25667
g25671.t1	g25671
g25672.t1	g25672
g25673.t1	g25673
g25675.t1	g25675
g25677.t1	g25677
g25686.t1	g25686
g25688.t1	g25688
g25689.t1	g25689
g25692.t1	g25692
g25693.t1	g25693
g25696.t1	g25696
g2570.t1	g2570
g2570.t2	g2570
g25702.t1	g25702
g25704.t1	g25704
g25705.t1	g25705
g25708.t1	g25708
g2571.t1	g2571
g25710.t1	g25710
g25715.t1	g25715
g25716.t1	g25716
g25718.t1	g25718
g25719.t1	g25719
g25720.t1	g25720
g25721.t1	g25721
g25723.t1	g25723
g25724.t1	g25724
g25724.t2	g25724
g25725.t1	g25725
g25726.t1	g25726
g25727.t1	g25727
g25729.t1	g25729
g25730.t1	g25730
g25731.t1	g25731
g25732.t1	g25732
g25733.t1	g25733
g25734.t1	g25734
g25735.t1	g25735
g25737.t1	g25737
g25738.t1	g25738
g25738.t2	g25738
g25738.t3	g25738
g25738.t4	g25738
g25738.t5	g25738
g2574.t1	g2574
g25740.t1	g25740
g25742.t1	g25742
g25743.t1	g25743
g25747.t1	g25747
g25751.t1	g25751
g25751.t2	g25751
g25754.t1	g25754
g25756.t1	g25756
g25757.t1	g25757
g25758.t1	g25758
g2576.t1	g2576
g25760.t1	g25760
g25761.t1	g25761
g25762.t1	g25762
g25763.t1	g25763
g25764.t1	g25764
g25765.t1	g25765
g25766.t1	g25766
g25767.t1	g25767
g25768.t1	g25768
g25769.t1	g25769
g25770.t1	g25770
g25771.t1	g25771
g25772.t1	g25772
g25772.t2	g25772
g25773.t1	g25773
g25774.t1	g25774
g25775.t1	g25775
g25776.t1	g25776
g25777.t1	g25777
g25778.t1	g25778
g25779.t1	g25779
g25780.t1	g25780
g25782.t1	g25782
g25783.t1	g25783
g25784.t1	g25784
g25785.t1	g25785
g25786.t1	g25786
g25787.t1	g25787
g25788.t1	g25788
g25789.t1	g25789
g25791.t1	g25791
g25792.t1	g25792
g25793.t1	g25793
g25799.t1	g25799
g258.t1	g258
g25801.t1	g25801
g25805.t1	g25805
g25806.t1	g25806
g25807.t1	g25807
g2581.t1	g2581
g25810.t1	g25810
g25812.t1	g25812
g25813.t1	g25813
g25814.t1	g25814
g25814.t2	g25814
g25815.t1	g25815
g25816.t1	g25816
g25818.t1	g25818
g25819.t1	g25819
g2582.t1	g2582
g25822.t1	g25822
g25823.t1	g25823
g2583.t1	g2583
g25834.t1	g25834
g25836.t1	g25836
g25837.t1	g25837
g25838.t1	g25838
g25839.t1	g25839
g25839.t2	g25839
g2584.t1	g2584
g25840.t1	g25840
g25843.t1	g25843
g25844.t1	g25844
g25845.t1	g25845
g25845.t2	g25845
g25846.t1	g25846
g25847.t1	g25847
g25848.t1	g25848
g25849.t1	g25849
g25850.t1	g25850
g25851.t1	g25851
g25852.t1	g25852
g25853.t1	g25853
g25854.t1	g25854
g25854.t2	g25854
g25855.t1	g25855
g25855.t2	g25855
g25855.t3	g25855
g25856.t1	g25856
g25857.t1	g25857
g25858.t1	g25858
g25860.t1	g25860
g25863.t1	g25863
g25864.t1	g25864
g25864.t2	g25864
g25864.t3	g25864
g25865.t1	g25865
g25865.t2	g25865
g2587.t1	g2587
g25875.t1	g25875
g25877.t1	g25877
g25880.t1	g25880
g25881.t1	g25881
g25882.t1	g25882
g25883.t1	g25883
g25884.t1	g25884
g25885.t1	g25885
g25886.t1	g25886
g25887.t1	g25887
g25887.t2	g25887
g25888.t1	g25888
g25888.t2	g25888
g2589.t1	g2589
g25891.t1	g25891
g25891.t2	g25891
g25892.t1	g25892
g25893.t1	g25893
g25893.t2	g25893
g25893.t3	g25893
g25894.t1	g25894
g25895.t1	g25895
g25896.t1	g25896
g25897.t1	g25897
g25898.t1	g25898
g25899.t1	g25899
g259.t1	g259
g25901.t1	g25901
g25903.t1	g25903
g2591.t1	g2591
g25911.t1	g25911
g25912.t1	g25912
g25913.t1	g25913
g25919.t1	g25919
g2592.t1	g2592
g25920.t1	g25920
g25921.t1	g25921
g25922.t1	g25922
g25923.t1	g25923
g25923.t2	g25923
g25924.t1	g25924
g25926.t1	g25926
g2593.t1	g2593
g25932.t1	g25932
g25934.t1	g25934
g25939.t1	g25939
g2594.t1	g2594
g25947.t1	g25947
g25948.t1	g25948
g25949.t1	g25949
g2595.t1	g2595
g25951.t1	g25951
g25952.t1	g25952
g25953.t1	g25953
g25954.t1	g25954
g2596.t1	g2596
g25960.t1	g25960
g25961.t1	g25961
g25963.t1	g25963
g25964.t1	g25964
g25966.t1	g25966
g25967.t1	g25967
g25968.t1	g25968
g25969.t1	g25969
g2597.t1	g2597
g25970.t1	g25970
g25971.t1	g25971
g2598.t1	g2598
g25984.t1	g25984
g25985.t1	g25985
g25986.t1	g25986
g25987.t1	g25987
g25988.t1	g25988
g2599.t1	g2599
g25992.t1	g25992
g25998.t1	g25998
g25999.t1	g25999
g2600.t1	g2600
g26000.t1	g26000
g26002.t1	g26002
g26002.t2	g26002
g26003.t1	g26003
g26004.t1	g26004
g26005.t1	g26005
g26005.t2	g26005
g2601.t1	g2601
g26016.t1	g26016
g26017.t1	g26017
g26017.t2	g26017
g26017.t3	g26017
g26017.t4	g26017
g26018.t1	g26018
g2602.t1	g2602
g26034.t1	g26034
g26035.t1	g26035
g26036.t1	g26036
g26037.t1	g26037
g2604.t1	g2604
g2605.t1	g2605
g26054.t1	g26054
g26056.t1	g26056
g26057.t1	g26057
g26057.t2	g26057
g26059.t1	g26059
g26060.t1	g26060
g26060.t2	g26060
g26061.t1	g26061
g26062.t1	g26062
g26063.t1	g26063
g26064.t1	g26064
g26065.t1	g26065
g26066.t1	g26066
g26067.t1	g26067
g26067.t2	g26067
g26067.t3	g26067
g26068.t1	g26068
g26069.t1	g26069
g26070.t1	g26070
g26071.t1	g26071
g26071.t2	g26071
g26072.t1	g26072
g26078.t1	g26078
g26079.t1	g26079
g26080.t1	g26080
g26083.t1	g26083
g26085.t1	g26085
g26086.t1	g26086
g26088.t1	g26088
g26088.t2	g26088
g26089.t1	g26089
g26090.t1	g26090
g26092.t1	g26092
g26093.t1	g26093
g26093.t2	g26093
g26096.t1	g26096
g26097.t1	g26097
g26098.t1	g26098
g26099.t1	g26099
g26100.t1	g26100
g26101.t1	g26101
g26102.t1	g26102
g26103.t1	g26103
g26104.t1	g26104
g26105.t1	g26105
g26107.t1	g26107
g26111.t1	g26111
g26112.t1	g26112
g26114.t1	g26114
g26115.t1	g26115
g26116.t1	g26116
g26116.t2	g26116
g26117.t1	g26117
g26118.t1	g26118
g2612.t1	g2612
g26123.t1	g26123
g26126.t1	g26126
g26126.t2	g26126
g26127.t1	g26127
g26129.t1	g26129
g2613.t1	g2613
g2613.t2	g2613
g26130.t1	g26130
g26131.t1	g26131
g26132.t1	g26132
g26133.t1	g26133
g26133.t2	g26133
g26133.t3	g26133
g26136.t1	g26136
g26143.t1	g26143
g26144.t1	g26144
g26145.t1	g26145
g26145.t2	g26145
g26147.t1	g26147
g26147.t2	g26147
g26149.t1	g26149
g26150.t1	g26150
g26151.t1	g26151
g26152.t1	g26152
g26153.t1	g26153
g26155.t1	g26155
g26156.t1	g26156
g26157.t1	g26157
g26161.t1	g26161
g26161.t2	g26161
g26162.t1	g26162
g26167.t1	g26167
g2617.t1	g2617
g26171.t1	g26171
g26176.t1	g26176
g26177.t1	g26177
g26178.t1	g26178
g26179.t1	g26179
g2618.t1	g2618
g26180.t1	g26180
g26181.t1	g26181
g26182.t1	g26182
g26183.t1	g26183
g26184.t1	g26184
g26185.t1	g26185
g26186.t1	g26186
g26187.t1	g26187
g26188.t1	g26188
g26189.t1	g26189
g2619.t1	g2619
g2619.t2	g2619
g26190.t1	g26190
g26191.t1	g26191
g26192.t1	g26192
g26193.t1	g26193
g26194.t1	g26194
g26195.t1	g26195
g26196.t1	g26196
g26200.t1	g26200
g26201.t1	g26201
g26207.t1	g26207
g26208.t1	g26208
g26209.t1	g26209
g26210.t1	g26210
g26211.t1	g26211
g26212.t1	g26212
g26213.t1	g26213
g26214.t1	g26214
g26216.t1	g26216
g26217.t1	g26217
g26218.t1	g26218
g26225.t1	g26225
g26226.t1	g26226
g26227.t1	g26227
g26228.t1	g26228
g26229.t1	g26229
g26236.t1	g26236
g26237.t1	g26237
g26237.t2	g26237
g26237.t3	g26237
g26238.t1	g26238
g26239.t1	g26239
g26240.t1	g26240
g26241.t1	g26241
g26242.t1	g26242
g26243.t1	g26243
g26244.t1	g26244
g26245.t1	g26245
g26246.t1	g26246
g26248.t1	g26248
g26249.t1	g26249
g26249.t2	g26249
g2625.t1	g2625
g26250.t1	g26250
g26250.t2	g26250
g26259.t1	g26259
g26260.t1	g26260
g26261.t1	g26261
g26262.t1	g26262
g26263.t1	g26263
g26265.t1	g26265
g26266.t1	g26266
g26267.t1	g26267
g26268.t1	g26268
g26269.t1	g26269
g26270.t1	g26270
g26272.t1	g26272
g26275.t1	g26275
g26276.t1	g26276
g26277.t1	g26277
g26278.t1	g26278
g2628.t1	g2628
g2628.t2	g2628
g26280.t1	g26280
g26281.t1	g26281
g26284.t1	g26284
g26284.t2	g26284
g26285.t1	g26285
g26285.t2	g26285
g26288.t1	g26288
g26288.t2	g26288
g26289.t1	g26289
g26289.t2	g26289
g2629.t1	g2629
g2629.t2	g2629
g26290.t1	g26290
g26291.t1	g26291
g26292.t1	g26292
g26292.t2	g26292
g26293.t1	g26293
g26294.t1	g26294
g26294.t2	g26294
g26298.t1	g26298
g263.t1	g263
g2630.t1	g2630
g26301.t1	g26301
g26304.t1	g26304
g26307.t1	g26307
g2631.t1	g2631
g2631.t2	g2631
g2631.t3	g2631
g26315.t1	g26315
g26317.t1	g26317
g26318.t1	g26318
g2632.t1	g2632
g2632.t2	g2632
g26320.t1	g26320
g26321.t1	g26321
g26326.t1	g26326
g26328.t1	g26328
g26329.t1	g26329
g2633.t1	g2633
g26330.t1	g26330
g26331.t1	g26331
g26332.t1	g26332
g26333.t1	g26333
g26334.t1	g26334
g26335.t1	g26335
g26336.t1	g26336
g26337.t1	g26337
g26338.t1	g26338
g26339.t1	g26339
g2634.t1	g2634
g26341.t1	g26341
g26342.t1	g26342
g26343.t1	g26343
g26344.t1	g26344
g26345.t1	g26345
g26346.t1	g26346
g26347.t1	g26347
g26348.t1	g26348
g26349.t1	g26349
g26353.t1	g26353
g26355.t1	g26355
g26356.t1	g26356
g26356.t2	g26356
g26358.t1	g26358
g26358.t2	g26358
g26362.t1	g26362
g26362.t2	g26362
g26364.t1	g26364
g26367.t1	g26367
g26368.t1	g26368
g26370.t1	g26370
g26371.t1	g26371
g26372.t1	g26372
g26373.t1	g26373
g2638.t1	g2638
g26380.t1	g26380
g26380.t2	g26380
g26381.t1	g26381
g26382.t1	g26382
g26383.t1	g26383
g26389.t1	g26389
g26389.t2	g26389
g26389.t3	g26389
g2639.t1	g2639
g26390.t1	g26390
g26391.t1	g26391
g26392.t1	g26392
g26392.t2	g26392
g26393.t1	g26393
g26394.t1	g26394
g26395.t1	g26395
g26396.t1	g26396
g26396.t2	g26396
g26397.t1	g26397
g26398.t1	g26398
g264.t1	g264
g2640.t1	g2640
g2640.t2	g2640
g2640.t3	g2640
g26401.t1	g26401
g26402.t1	g26402
g26403.t1	g26403
g26404.t1	g26404
g2641.t1	g2641
g26411.t1	g26411
g26411.t2	g26411
g26413.t1	g26413
g26414.t1	g26414
g26415.t1	g26415
g26416.t1	g26416
g26417.t1	g26417
g26418.t1	g26418
g26418.t2	g26418
g26419.t1	g26419
g26420.t1	g26420
g26423.t1	g26423
g26424.t1	g26424
g26426.t1	g26426
g26431.t1	g26431
g26432.t1	g26432
g26433.t1	g26433
g26434.t1	g26434
g26437.t1	g26437
g26438.t1	g26438
g26439.t1	g26439
g26440.t1	g26440
g26441.t1	g26441
g26442.t1	g26442
g26443.t1	g26443
g26444.t1	g26444
g26445.t1	g26445
g26446.t1	g26446
g26447.t1	g26447
g26448.t1	g26448
g26448.t2	g26448
g26449.t1	g26449
g26450.t1	g26450
g26451.t1	g26451
g26452.t1	g26452
g26453.t1	g26453
g26454.t1	g26454
g26459.t1	g26459
g2646.t1	g2646
g26460.t1	g26460
g26460.t2	g26460
g26461.t1	g26461
g26461.t2	g26461
g26463.t1	g26463
g26466.t1	g26466
g2647.t1	g2647
g26474.t1	g26474
g26476.t1	g26476
g26477.t1	g26477
g26478.t1	g26478
g26478.t2	g26478
g26479.t1	g26479
g2648.t1	g2648
g26480.t1	g26480
g26481.t1	g26481
g26481.t2	g26481
g26486.t1	g26486
g26487.t1	g26487
g26487.t2	g26487
g2649.t1	g2649
g26491.t1	g26491
g26492.t1	g26492
g26493.t1	g26493
g26495.t1	g26495
g26497.t1	g26497
g26498.t1	g26498
g26499.t1	g26499
g265.t1	g265
g26500.t1	g26500
g26501.t1	g26501
g26502.t1	g26502
g26503.t1	g26503
g26504.t1	g26504
g26505.t1	g26505
g26506.t1	g26506
g26507.t1	g26507
g26508.t1	g26508
g26509.t1	g26509
g26511.t1	g26511
g26513.t1	g26513
g26514.t1	g26514
g26515.t1	g26515
g26515.t2	g26515
g26516.t1	g26516
g26517.t1	g26517
g26521.t1	g26521
g26522.t1	g26522
g26523.t1	g26523
g26524.t1	g26524
g26525.t1	g26525
g26526.t1	g26526
g26527.t1	g26527
g26528.t1	g26528
g26538.t1	g26538
g26540.t1	g26540
g26541.t1	g26541
g26542.t1	g26542
g26543.t1	g26543
g26544.t1	g26544
g26545.t1	g26545
g26546.t1	g26546
g26546.t2	g26546
g26547.t1	g26547
g26548.t1	g26548
g26548.t2	g26548
g26549.t1	g26549
g26549.t2	g26549
g26550.t1	g26550
g26551.t1	g26551
g26552.t1	g26552
g26552.t2	g26552
g26553.t1	g26553
g26554.t1	g26554
g26554.t2	g26554
g26554.t3	g26554
g26555.t1	g26555
g26556.t1	g26556
g26557.t1	g26557
g26558.t1	g26558
g26559.t1	g26559
g2656.t1	g2656
g26560.t1	g26560
g26561.t1	g26561
g26562.t1	g26562
g26563.t1	g26563
g26568.t1	g26568
g26568.t2	g26568
g26568.t3	g26568
g2657.t1	g2657
g26572.t1	g26572
g26578.t1	g26578
g26578.t2	g26578
g26583.t1	g26583
g26586.t1	g26586
g26587.t1	g26587
g26589.t1	g26589
g26589.t2	g26589
g26590.t1	g26590
g26592.t1	g26592
g26595.t1	g26595
g26599.t1	g26599
g26600.t1	g26600
g26601.t1	g26601
g26601.t2	g26601
g26602.t1	g26602
g26603.t1	g26603
g26604.t1	g26604
g26605.t1	g26605
g26606.t1	g26606
g26607.t1	g26607
g26607.t2	g26607
g26608.t1	g26608
g26609.t1	g26609
g26610.t1	g26610
g26611.t1	g26611
g26612.t1	g26612
g26613.t1	g26613
g26614.t1	g26614
g26617.t1	g26617
g26618.t1	g26618
g26619.t1	g26619
g2662.t1	g2662
g26620.t1	g26620
g26620.t2	g26620
g26626.t1	g26626
g26628.t1	g26628
g26629.t1	g26629
g2663.t1	g2663
g26630.t1	g26630
g26631.t1	g26631
g26631.t2	g26631
g26635.t1	g26635
g2664.t1	g2664
g26640.t1	g26640
g26643.t1	g26643
g26645.t1	g26645
g26646.t1	g26646
g26646.t2	g26646
g26648.t1	g26648
g26649.t1	g26649
g26650.t1	g26650
g26654.t1	g26654
g26655.t1	g26655
g26656.t1	g26656
g26657.t1	g26657
g26659.t1	g26659
g2666.t1	g2666
g26660.t1	g26660
g26660.t2	g26660
g26660.t3	g26660
g26661.t1	g26661
g26662.t1	g26662
g26663.t1	g26663
g26665.t1	g26665
g26666.t1	g26666
g26667.t1	g26667
g2667.t1	g2667
g26671.t1	g26671
g26672.t1	g26672
g26676.t1	g26676
g26678.t1	g26678
g2668.t1	g2668
g26680.t1	g26680
g26683.t1	g26683
g2669.t1	g2669
g26694.t1	g26694
g26695.t1	g26695
g26698.t1	g26698
g26699.t1	g26699
g2670.t1	g2670
g26700.t1	g26700
g26704.t1	g26704
g26705.t1	g26705
g26706.t1	g26706
g26707.t1	g26707
g26708.t1	g26708
g26709.t1	g26709
g2671.t1	g2671
g26710.t1	g26710
g26711.t1	g26711
g26712.t1	g26712
g26713.t1	g26713
g26714.t1	g26714
g26715.t1	g26715
g26716.t1	g26716
g26718.t1	g26718
g26719.t1	g26719
g2672.t1	g2672
g26720.t1	g26720
g2673.t1	g2673
g2674.t1	g2674
g2674.t2	g2674
g26741.t1	g26741
g26742.t1	g26742
g26743.t1	g26743
g26743.t2	g26743
g26744.t1	g26744
g26745.t1	g26745
g26746.t1	g26746
g26747.t1	g26747
g2675.t1	g2675
g26750.t1	g26750
g26751.t1	g26751
g26752.t1	g26752
g2676.t1	g2676
g26761.t1	g26761
g26763.t1	g26763
g26764.t1	g26764
g26765.t1	g26765
g26766.t1	g26766
g2677.t1	g2677
g2677.t2	g2677
g26771.t1	g26771
g26772.t1	g26772
g26773.t1	g26773
g26774.t1	g26774
g2678.t1	g2678
g26781.t1	g26781
g26782.t1	g26782
g26784.t1	g26784
g26785.t1	g26785
g26786.t1	g26786
g26787.t1	g26787
g26788.t1	g26788
g26789.t1	g26789
g26790.t1	g26790
g26792.t1	g26792
g26794.t1	g26794
g26795.t1	g26795
g26798.t1	g26798
g26799.t1	g26799
g26800.t1	g26800
g26801.t1	g26801
g26802.t1	g26802
g26803.t1	g26803
g26803.t2	g26803
g26805.t1	g26805
g26805.t2	g26805
g26805.t3	g26805
g26805.t4	g26805
g26805.t5	g26805
g26809.t1	g26809
g26815.t1	g26815
g26815.t2	g26815
g26815.t3	g26815
g26815.t4	g26815
g26815.t5	g26815
g26815.t6	g26815
g26816.t1	g26816
g26817.t1	g26817
g26818.t1	g26818
g26819.t1	g26819
g26823.t1	g26823
g26824.t1	g26824
g26826.t1	g26826
g26827.t1	g26827
g26828.t1	g26828
g26833.t1	g26833
g26834.t1	g26834
g26834.t2	g26834
g26835.t1	g26835
g26836.t1	g26836
g26837.t1	g26837
g26838.t1	g26838
g26839.t1	g26839
g2684.t1	g2684
g26840.t1	g26840
g26840.t2	g26840
g26841.t1	g26841
g26841.t2	g26841
g26844.t1	g26844
g26845.t1	g26845
g26850.t1	g26850
g26852.t1	g26852
g26853.t1	g26853
g26854.t1	g26854
g26855.t1	g26855
g26856.t1	g26856
g26858.t1	g26858
g26859.t1	g26859
g26859.t2	g26859
g26860.t1	g26860
g26860.t2	g26860
g26862.t1	g26862
g26863.t1	g26863
g26864.t1	g26864
g26865.t1	g26865
g26866.t1	g26866
g26868.t1	g26868
g26868.t2	g26868
g26868.t3	g26868
g26868.t4	g26868
g26869.t1	g26869
g26872.t1	g26872
g26874.t1	g26874
g26874.t2	g26874
g26874.t3	g26874
g26874.t4	g26874
g26875.t1	g26875
g26887.t1	g26887
g26892.t1	g26892
g26894.t1	g26894
g26895.t1	g26895
g26896.t1	g26896
g26899.t1	g26899
g269.t1	g269
g26900.t1	g26900
g26907.t1	g26907
g26907.t2	g26907
g26908.t1	g26908
g2691.t1	g2691
g2691.t2	g2691
g2691.t3	g2691
g26912.t1	g26912
g26913.t1	g26913
g26914.t1	g26914
g26915.t1	g26915
g26916.t1	g26916
g26918.t1	g26918
g26918.t2	g26918
g26919.t1	g26919
g2692.t1	g2692
g26922.t1	g26922
g26923.t1	g26923
g26923.t2	g26923
g26924.t1	g26924
g26925.t1	g26925
g26925.t2	g26925
g26925.t3	g26925
g26926.t1	g26926
g26927.t1	g26927
g26928.t1	g26928
g26929.t1	g26929
g26929.t2	g26929
g26929.t3	g26929
g2693.t1	g2693
g26930.t1	g26930
g26931.t1	g26931
g26932.t1	g26932
g26932.t2	g26932
g26932.t3	g26932
g26933.t1	g26933
g26934.t1	g26934
g26937.t1	g26937
g26937.t2	g26937
g26937.t3	g26937
g26937.t4	g26937
g2694.t1	g2694
g26946.t1	g26946
g26948.t1	g26948
g2695.t1	g2695
g26954.t1	g26954
g26955.t1	g26955
g26956.t1	g26956
g26957.t1	g26957
g26958.t1	g26958
g26958.t2	g26958
g26959.t1	g26959
g2696.t1	g2696
g26960.t1	g26960
g26961.t1	g26961
g2697.t1	g2697
g26973.t1	g26973
g26973.t2	g26973
g26974.t1	g26974
g26975.t1	g26975
g26976.t1	g26976
g26977.t1	g26977
g26978.t1	g26978
g26979.t1	g26979
g2698.t1	g2698
g26981.t1	g26981
g26982.t1	g26982
g26983.t1	g26983
g26984.t1	g26984
g26985.t1	g26985
g26986.t1	g26986
g26987.t1	g26987
g26987.t2	g26987
g26988.t1	g26988
g26988.t2	g26988
g26989.t1	g26989
g26989.t2	g26989
g2699.t1	g2699
g26990.t1	g26990
g26991.t1	g26991
g26992.t1	g26992
g26993.t1	g26993
g26994.t1	g26994
g26996.t1	g26996
g26997.t1	g26997
g26997.t2	g26997
g26997.t3	g26997
g26998.t1	g26998
g2700.t1	g2700
g27025.t1	g27025
g27027.t1	g27027
g27028.t1	g27028
g27028.t2	g27028
